datetime,poa_irradiancia,vel_vento,ghi_irradiancia,gri_irradiancia,temperatura_painel,temperatura_ambiente
2024-12-14T13:06:47.124Z,363.489990234375,1.7060000896453857,369.1499938964844,44.83000183105469,23.200000762939453,21.399999618530273
2024-12-14T13:10:53.950Z,447.8900146484375,1.7260000705718994,451.6700134277344,54.709999084472656,24.600000381469727,22
2024-12-14T13:15:00.143Z,454.989990234375,3.6559998989105225,463.5299987792969,55.38999938964844,25.399999618530273,22.200000762939453
2024-12-14T13:19:10.853Z,415.0199890136719,1.7260000705718994,414.2200012207031,47.790000915527344,26.200000762939453,22.5
2024-12-14T13:23:18.587Z,271.19000244140625,1.2820000648498535,268.7099914550781,32.2400016784668,27.299999237060547,22.200000762939453
2024-12-14T13:27:26.976Z,157.8800048828125,3,165.63999938964844,20.549999237060547,26.5,22.200000762939453
2024-12-14T13:31:33.125Z,273.7699890136719,1.7260000705718994,278.67999267578125,31.68000030517578,25.700000762939453,22
2024-12-14T13:35:38.744Z,198.16000366210938,1.899999976158142,202.7899932861328,23.93000030517578,25.899999618530273,22.200000762939453
2024-12-14T13:39:45.635Z,97.87000274658203,2.7100000381469727,94.7300033569336,10.0600004196167,25.399999618530273,22
2024-12-14T13:43:51.788Z,148.25,2.7300000190734863,151.9600067138672,16.270000457763672,24.299999237060547,22
2024-12-14T13:47:58.336Z,252.16000366210938,1.7060000896453857,253.27000427246094,28.34000015258789,24.299999237060547,21.700000762939453
2024-12-14T13:52:04.894Z,178.77000427246094,2.7100000381469727,174.3800048828125,21,25.100000381469727,22
2024-12-14T13:56:11.770Z,229.52999877929688,1.8220000267028809,230.52999877929688,27.239999771118164,24.600000381469727,22
2024-12-14T14:00:17.620Z,496.4700012207031,4.1579999923706055,484.010009765625,53.880001068115234,24.799999237060547,22.200000762939453
2024-12-14T14:04:23.750Z,677.280029296875,4.48799991607666,660.9099731445312,75.72000122070312,26.200000762939453,22.5
2024-12-14T14:08:30.535Z,365.3299865722656,4.892000198364258,358.04998779296875,44.04999923706055,27.799999237060547,22.799999237060547
2024-12-14T14:12:39.302Z,294.489990234375,3.1740000247955322,291.2099914550781,34.869998931884766,27.600000381469727,22.799999237060547
2024-12-14T14:16:45.910Z,365.2699890136719,2.053999900817871,364.3299865722656,43.400001525878906,27.299999237060547,22.799999237060547
2024-12-14T14:20:52.349Z,453.44000244140625,1.7260000705718994,451.55999755859375,52.58000183105469,28.100000381469727,22.5
2024-12-14T14:24:58.282Z,483.2699890136719,2.4200000762939453,474.3999938964844,56.77000045776367,29.200000762939453,22.799999237060547
2024-12-14T14:29:05.041Z,371.1499938964844,1.4160000085830688,364.6400146484375,44.040000915527344,30.299999237060547,23
2024-12-14T14:33:11.639Z,302.95001220703125,1.7260000705718994,301.44000244140625,37.68000030517578,29.700000762939453,23
2024-12-14T14:37:19.554Z,421.67999267578125,0.9920000433921814,423.7200012207031,50.63999938964844,29.200000762939453,23.299999237060547
2024-12-14T14:41:26.153Z,580.4600219726562,2.614000082015991,577.9600219726562,69.04000091552734,30,23
2024-12-14T14:45:32.917Z,634.7000122070312,1.2039999961853027,630.77001953125,76.51000213623047,31.899999618530273,23.600000381469727
2024-12-14T14:49:39.275Z,556.0499877929688,2.7100000381469727,554.9299926757812,67.12999725341797,33.29999923706055,23.600000381469727
2024-12-14T14:53:46.157Z,550.0599975585938,1.6100000143051147,545.7100219726562,66.87999725341797,34.400001525878906,23.600000381469727
2024-12-14T14:57:53.507Z,523.5499877929688,0.972000002861023,518.3900146484375,65.88999938964844,34.900001525878906,23.600000381469727
2024-12-14T15:01:59.547Z,549.3300170898438,1.9180001020431519,546.5599975585938,68.05000305175781,34.900001525878906,23.600000381469727
2024-12-14T15:06:05.912Z,645.0999755859375,3.1740000247955322,643.27001953125,79.66000366210938,34.900001525878906,23.600000381469727
2024-12-14T15:10:12.271Z,542,1.74399995803833,537.219970703125,69.23999786376953,36,23.799999237060547
2024-12-14T15:14:19.136Z,486.05999755859375,3.115999937057495,488.20001220703125,61.61000061035156,35.5,24.100000381469727
2024-12-14T15:18:26.007Z,318.2699890136719,2.5940001010894775,318.739990234375,40.45000076293945,34.400001525878906,23.799999237060547
2024-12-14T15:22:33.286Z,351.7900085449219,4.061999797821045,359.5,44.86000061035156,33.29999923706055,23.799999237060547
2024-12-14T15:26:38.968Z,288.6199951171875,3.368000030517578,297.1700134277344,37.04999923706055,31.899999618530273,23.799999237060547
2024-12-14T15:30:44.838Z,330.4800109863281,3,338.3299865722656,41.189998626708984,30.799999237060547,23.600000381469727
2024-12-14T15:34:54.369Z,401.6400146484375,2.4200000762939453,410.54998779296875,49.61000061035156,28.399999618530273,23.899999618530273
2024-12-14T15:39:01.462Z,431.0799865722656,3,448.1700134277344,55.47999954223633,27.299999237060547,23.899999618530273
2024-12-14T15:43:09.205Z,375.6199951171875,1.6100000143051147,400.1600036621094,52.25,27.5,24.100000381469727
2024-12-14T15:47:14.824Z,303.010009765625,2.884000062942505,324.05999755859375,43.70000076293945,27,23.600000381469727
2024-12-14T15:51:21.115Z,299.8999938964844,2.5940001010894775,314.55999755859375,42.58000183105469,27.5,23.799999237060547
2024-12-14T15:55:27.295Z,298.510009765625,2.5179998874664307,317.4700012207031,43.150001525878906,28.399999618530273,23.799999237060547
2024-12-14T15:59:34.413Z,252.42999267578125,1.8420000076293945,273.29998779296875,38.63999938964844,28.899999618530273,24.100000381469727
2024-12-14T16:03:40.880Z,197.72999572753906,2.5179998874664307,210.44000244140625,30.8700008392334,27.799999237060547,23.799999237060547
2024-12-14T16:07:48.550Z,206.16000366210938,2.805999994277954,203.50999450683594,29.110000610351562,25.899999618530273,23.600000381469727
2024-12-14T16:11:54.386Z,302.5299987792969,2.7300000190734863,290.7799987792969,36.959999084472656,24.799999237060547,23.299999237060547
2024-12-14T16:16:00.737Z,352.2300109863281,2.7100000381469727,358.19000244140625,45.7400016784668,25.399999618530273,23.600000381469727
